"","symbol","date","adjusted","volume"
"1230","GSG",2023-08-29,21.5200004577637,687400
"1231","GSG",2023-08-30,21.5200004577637,762000
"1232","GSG",2023-08-31,21.7000007629395,280400
"1233","GSG",2023-09-01,22.0100002288818,1985000
"1234","GSG",2023-09-05,22.1399993896484,976200
"1235","GSG",2023-09-06,22.2099990844727,945700
"1236","GSG",2023-09-07,22.1700000762939,483900
"1237","GSG",2023-09-08,22.25,365600
"1238","GSG",2023-09-11,22.3999996185303,564600
"1239","GSG",2023-09-12,22.5200004577637,639100
"1240","GSG",2023-09-13,22.6000003814697,534700
"1241","GSG",2023-09-14,22.8899993896484,1088600
"1242","GSG",2023-09-15,22.8099994659424,600600
"1243","GSG",2023-09-18,22.7999992370605,355600
"1244","GSG",2023-09-19,22.8400001525879,426100
"1245","GSG",2023-09-20,22.5799999237061,651700
"1246","GSG",2023-09-21,22.5300006866455,926700
"1247","GSG",2023-09-22,22.5799999237061,383200
"1248","GSG",2023-09-25,22.5,287200
"1249","GSG",2023-09-26,22.5300006866455,1358300
"1250","GSG",2023-09-27,22.8299999237061,343600
"1251","GSG",2023-09-28,22.7399997711182,484600
"1252","GSG",2023-09-29,22.5100002288818,1349800
"1253","GSG",2023-10-02,22.25,1607300
"1254","GSG",2023-10-03,22.2299995422363,1159100
"1255","GSG",2023-10-04,21.4899997711182,905300
"1256","GSG",2023-10-05,21.2299995422363,620600
"1257","GSG",2023-10-06,21.3400001525879,1073300
"1258","GSG",2023-10-09,21.8600006103516,1099100
"1259","GSG",2023-10-10,21.7800006866455,1189700
"1260","GSG",2023-10-11,21.5799999237061,522500
"1261","GSG",2023-10-12,21.6200008392334,1012100
"1262","GSG",2023-10-13,22.2600002288818,574800
"1263","GSG",2023-10-16,22.1200008392334,755700
"1264","GSG",2023-10-17,22.1399993896484,580800
"1265","GSG",2023-10-18,22.3299999237061,840800
"1266","GSG",2023-10-19,22.6100006103516,583600
"1267","GSG",2023-10-20,22.4099998474121,806400
"1268","GSG",2023-10-23,22.1200008392334,1028100
"1269","GSG",2023-10-24,21.7800006866455,807800
"1270","GSG",2023-10-25,21.9799995422363,443900
"1271","GSG",2023-10-26,21.7999992370605,438800
"1272","GSG",2023-10-27,22.1100006103516,1010700
"1273","GSG",2023-10-30,21.7199993133545,545800
"1274","GSG",2023-10-31,21.6299991607666,1019200
"1275","GSG",2023-11-01,21.5900001525879,859300
"1276","GSG",2023-11-02,21.8700008392334,916000
"1277","GSG",2023-11-03,21.6700000762939,1079400
"1278","GSG",2023-11-06,21.6599998474121,910400
"1279","GSG",2023-11-07,21.0499992370605,908400
"1280","GSG",2023-11-08,20.7700004577637,608000
"1281","GSG",2023-11-09,20.6700000762939,1035400
"1282","GSG",2023-11-10,20.8700008392334,928800
"1283","GSG",2023-11-13,21.2199993133545,496100
"1284","GSG",2023-11-14,21.1800003051758,1557200
"1285","GSG",2023-11-15,21.0300006866455,556000
"1286","GSG",2023-11-16,20.4200000762939,918300
"1287","GSG",2023-11-17,20.7999992370605,1079400
"1288","GSG",2023-11-20,21.0799999237061,735600
"1289","GSG",2023-11-21,21.1800003051758,631100
"1290","GSG",2023-11-22,20.9699993133545,407600
"1291","GSG",2023-11-24,20.7600002288818,486600
"1292","GSG",2023-11-27,20.5499992370605,797900
"1293","GSG",2023-11-28,20.8600006103516,724000
"1294","GSG",2023-11-29,21.0699996948242,1002700
"1295","GSG",2023-11-30,20.6800003051758,2225800
"1296","GSG",2023-12-01,20.4899997711182,4727600
"1297","GSG",2023-12-04,20.3299999237061,1763100
"1298","GSG",2023-12-05,20.1800003051758,1021200
"1299","GSG",2023-12-06,19.6200008392334,2086500
"1300","GSG",2023-12-07,19.7099990844727,1399600
"1301","GSG",2023-12-08,19.9200000762939,447100
"1302","GSG",2023-12-11,19.8799991607666,487400
"1303","GSG",2023-12-12,19.4699993133545,712800
"1304","GSG",2023-12-13,19.6800003051758,485300
"1305","GSG",2023-12-14,20.0799999237061,962300
"1306","GSG",2023-12-15,20.1499996185303,488300
"1307","GSG",2023-12-18,20.3199996948242,939100
"1308","GSG",2023-12-19,20.5200004577637,1281400
"1309","GSG",2023-12-20,20.3099994659424,1098300
"1310","GSG",2023-12-21,20.4099998474121,933200
"1311","GSG",2023-12-22,20.3299999237061,460100
"1312","GSG",2023-12-26,20.6200008392334,1139700
"1313","GSG",2023-12-27,20.4799995422363,646500
"1314","GSG",2023-12-28,20.1800003051758,972500
"1315","GSG",2023-12-29,20.0599994659424,954400
"1316","GSG",2024-01-02,19.8500003814697,3386800
"1317","GSG",2024-01-03,20.25,781700
"1318","GSG",2024-01-04,20.1900005340576,848600
"1319","GSG",2024-01-05,20.3299999237061,389600
"1320","GSG",2024-01-08,19.9500007629395,322500
"1321","GSG",2024-01-09,20.1800003051758,1353700
"1322","GSG",2024-01-10,20.0200004577637,417100
"1323","GSG",2024-01-11,20.25,368100
"1324","GSG",2024-01-12,20.2900009155273,474100
"1325","GSG",2024-01-16,20.1399993896484,224000
"1326","GSG",2024-01-17,20.1599998474121,311700
"1327","GSG",2024-01-18,20.3700008392334,181900
"1328","GSG",2024-01-19,20.3500003814697,650600
"1329","GSG",2024-01-22,20.5,379200
"1330","GSG",2024-01-23,20.5900001525879,435000
"1331","GSG",2024-01-24,20.7700004577637,356200
"1332","GSG",2024-01-25,21.0599994659424,341800
"1333","GSG",2024-01-26,21.25,544200
"1334","GSG",2024-01-29,21.0200004577637,175100
"1335","GSG",2024-01-30,21.2000007629395,355600
"1336","GSG",2024-01-31,20.9400005340576,316700
"1337","GSG",2024-02-01,20.6399993896484,481800
"1338","GSG",2024-02-02,20.3700008392334,349900
"1339","GSG",2024-02-05,20.4699993133545,689500
"1340","GSG",2024-02-06,20.5900001525879,252300
"1341","GSG",2024-02-07,20.7199993133545,729600
"1342","GSG",2024-02-08,21.0300006866455,306800
"1343","GSG",2024-02-09,21.0699996948242,222200
"1344","GSG",2024-02-12,21.1100006103516,271900
"1345","GSG",2024-02-13,21.0799999237061,449700
"1346","GSG",2024-02-14,20.8500003814697,228800
"1347","GSG",2024-02-15,21.0100002288818,310900
"1348","GSG",2024-02-16,21.1100006103516,209000
"1349","GSG",2024-02-20,21,202000
"1350","GSG",2024-02-21,21.0900001525879,266900
"1351","GSG",2024-02-22,21.1599998474121,272300
"1352","GSG",2024-02-23,20.8600006103516,495700
"1353","GSG",2024-02-26,21.0499992370605,397800
"1354","GSG",2024-02-27,21.2199993133545,649700
"1355","GSG",2024-02-28,21.1000003814697,350900
"1356","GSG",2024-02-29,21.1200008392334,284500
"1357","GSG",2024-03-01,21.3500003814697,3055500
"1358","GSG",2024-03-04,21.2700004577637,631700
"1359","GSG",2024-03-05,21.1100006103516,626900
"1360","GSG",2024-03-06,21.2700004577637,325700
"1361","GSG",2024-03-07,21.3400001525879,303700
"1362","GSG",2024-03-08,21.1900005340576,303200
"1363","GSG",2024-03-11,21.3099994659424,226100
"1364","GSG",2024-03-12,21.2800006866455,358000
"1365","GSG",2024-03-13,21.6100006103516,450500
"1366","GSG",2024-03-14,21.7199993133545,410300
"1367","GSG",2024-03-15,21.8099994659424,204200
"1368","GSG",2024-03-18,22.1000003814697,417300
"1369","GSG",2024-03-19,22.1000003814697,272800
"1370","GSG",2024-03-20,21.9300003051758,301800
"1371","GSG",2024-03-21,21.8799991607666,314700
"1372","GSG",2024-03-22,21.7999992370605,595400
"1373","GSG",2024-03-25,21.9799995422363,460500
"1374","GSG",2024-03-26,21.8099994659424,156800
"1375","GSG",2024-03-27,21.8299999237061,339800
"1376","GSG",2024-03-28,22.0599994659424,271300
"1377","GSG",2024-04-01,22.2199993133545,345200
"1378","GSG",2024-04-02,22.4300003051758,227400
"1379","GSG",2024-04-03,22.6000003814697,274900
"1380","GSG",2024-04-04,22.7700004577637,634100
"1381","GSG",2024-04-05,22.8400001525879,233600
"1382","GSG",2024-04-08,22.7999992370605,383900
"1383","GSG",2024-04-09,22.6800003051758,246100
"1384","GSG",2024-04-10,22.7800006866455,441100
"1385","GSG",2024-04-11,22.6700000762939,310900
"1386","GSG",2024-04-12,22.6900005340576,673900
"1387","GSG",2024-04-15,22.7399997711182,1223100
"1388","GSG",2024-04-16,22.7000007629395,1029100
"1389","GSG",2024-04-17,22.2999992370605,939300
"1390","GSG",2024-04-18,22.2900009155273,309600
"1391","GSG",2024-04-19,22.4699993133545,706200
"1392","GSG",2024-04-22,22.5,412200
"1393","GSG",2024-04-23,22.6299991607666,1463900
"1394","GSG",2024-04-24,22.5300006866455,1160100
"1395","GSG",2024-04-25,22.7099990844727,744000
"1396","GSG",2024-04-26,22.6700000762939,1064800
"1397","GSG",2024-04-29,22.5900001525879,266600
"1398","GSG",2024-04-30,22.2700004577637,1321200
"1399","GSG",2024-05-01,21.8299999237061,1016600
"1400","GSG",2024-05-02,21.8600006103516,393500
"1401","GSG",2024-05-03,21.8500003814697,410100
"1402","GSG",2024-05-06,22.0400009155273,516100
"1403","GSG",2024-05-07,22.0300006866455,472400
"1404","GSG",2024-05-08,22.0200004577637,225900
"1405","GSG",2024-05-09,22.1299991607666,180600
"1406","GSG",2024-05-10,21.9899997711182,139600
"1407","GSG",2024-05-13,22.1200008392334,221500
"1408","GSG",2024-05-14,21.9599990844727,418300
"1409","GSG",2024-05-15,22.0900001525879,319900
"1410","GSG",2024-05-16,22.1800003051758,281200
"1411","GSG",2024-05-17,22.4300003051758,375400
"1412","GSG",2024-05-20,22.5200004577637,228700
"1413","GSG",2024-05-21,22.4400005340576,325300
"1414","GSG",2024-05-22,22.2000007629395,213000
"1415","GSG",2024-05-23,22.1000003814697,227200
"1416","GSG",2024-05-24,22.2199993133545,162000
"1417","GSG",2024-05-28,22.6700000762939,459900
"1418","GSG",2024-05-29,22.3899993896484,202200
"1419","GSG",2024-05-30,22.0799999237061,269500
"1420","GSG",2024-05-31,21.9500007629395,460300
"1421","GSG",2024-06-03,21.5499992370605,2797300
"1422","GSG",2024-06-04,21.3299999237061,598400
"1423","GSG",2024-06-05,21.4799995422363,610500
"1424","GSG",2024-06-06,21.7900009155273,398500
"1425","GSG",2024-06-07,21.5300006866455,925600
"1426","GSG",2024-06-10,21.9200000762939,663800
"1427","GSG",2024-06-11,21.9200000762939,652900
"1428","GSG",2024-06-12,22.0200004577637,523600
"1429","GSG",2024-06-13,22,278800
"1430","GSG",2024-06-14,22,715800
"1431","GSG",2024-06-17,22.1700000762939,519700
"1432","GSG",2024-06-18,22.3199996948242,447200
"1433","GSG",2024-06-20,22.3600006103516,314600
"1434","GSG",2024-06-21,22.1499996185303,735200
"1435","GSG",2024-06-24,22.3500003814697,390600
"1436","GSG",2024-06-25,22.0900001525879,340100
"1437","GSG",2024-06-26,22.1000003814697,276400
"1438","GSG",2024-06-27,22.2999992370605,352900
"1439","GSG",2024-06-28,22.1499996185303,583100
"1440","GSG",2024-07-01,22.4300003051758,1004500
"1441","GSG",2024-07-02,22.4699993133545,382500
"1442","GSG",2024-07-03,22.5300006866455,467000
"1443","GSG",2024-07-05,22.5699996948242,367500
"1444","GSG",2024-07-08,22.25,530000
"1445","GSG",2024-07-09,22.1200008392334,362900
"1446","GSG",2024-07-10,22.1399993896484,417600
"1447","GSG",2024-07-11,22.25,400200
"1448","GSG",2024-07-12,22.1599998474121,390100
"1449","GSG",2024-07-15,21.9899997711182,559300
"1450","GSG",2024-07-16,21.8799991607666,328100
"1451","GSG",2024-07-17,22,343600
"1452","GSG",2024-07-18,21.8299999237061,411700
"1453","GSG",2024-07-19,21.5100002288818,812100
"1454","GSG",2024-07-22,21.6000003814697,334300
"1455","GSG",2024-07-23,21.4400005340576,681400
"1456","GSG",2024-07-24,21.4099998474121,852600
"1457","GSG",2024-07-25,21.4799995422363,396100
"1458","GSG",2024-07-26,21.2399997711182,475200
"1459","GSG",2024-07-29,21.0499992370605,192400
"1460","GSG",2024-07-30,20.9899997711182,339300
"1461","GSG",2024-07-31,21.5100002288818,1116900
"1462","GSG",2024-08-01,21.1499996185303,5465900
"1463","GSG",2024-08-02,20.7600002288818,480100
"1464","GSG",2024-08-05,20.6599998474121,452000
"1465","GSG",2024-08-06,20.5799999237061,331300
"1466","GSG",2024-08-07,20.8600006103516,260700
"1467","GSG",2024-08-08,20.9799995422363,266700
"1468","GSG",2024-08-09,21.1100006103516,127300
"1469","GSG",2024-08-12,21.5,139600
"1470","GSG",2024-08-13,21.2800006866455,272800
"1471","GSG",2024-08-14,21.2000007629395,220900
"1472","GSG",2024-08-15,21.3099994659424,130000
"1473","GSG",2024-08-16,21.1399993896484,265300
"1474","GSG",2024-08-19,21,292800
"1475","GSG",2024-08-20,20.8999996185303,422100
"1476","GSG",2024-08-21,20.7199993133545,1028000
"1477","GSG",2024-08-22,20.7800006866455,337100
"1478","GSG",2024-08-23,21.1499996185303,289600
"1479","GSG",2024-08-26,21.4500007629395,239200
"1480","GSG",2024-08-27,21.3199996948242,197000
"1481","GSG",2024-08-28,21.0699996948242,370400
"1482","GSG",2024-08-29,21.3099994659424,389900
"1483","GSG",2024-08-30,21.0400009155273,390900
"1484","GSG",2024-09-03,20.5699996948242,229100
"1485","GSG",2024-09-04,20.3299999237061,725200
"1486","GSG",2024-09-05,20.3799991607666,330800
"1487","GSG",2024-09-06,20.0900001525879,387900
"1488","GSG",2024-09-09,20.1900005340576,214400
"1489","GSG",2024-09-10,19.8400001525879,316800
"1490","GSG",2024-09-11,20.0699996948242,295400
"1491","GSG",2024-09-12,20.4300003051758,160400
"1492","GSG",2024-09-13,20.4300003051758,153000
"1493","GSG",2024-09-16,20.6000003814697,183900
"1494","GSG",2024-09-17,20.7600002288818,172900
"1495","GSG",2024-09-18,20.6100006103516,507900
"1496","GSG",2024-09-19,21.0100002288818,578800
"1497","GSG",2024-09-20,21.0300006866455,69300
"1498","GSG",2024-09-23,21.0400009155273,117900
"1499","GSG",2024-09-24,21.3400001525879,310600
"1500","GSG",2024-09-25,21.1200008392334,235200
"1501","GSG",2024-09-26,20.8799991607666,421600
"1502","GSG",2024-09-27,21.0599994659424,457300
"1503","GSG",2024-09-30,21,240300
"1504","GSG",2024-10-01,21.3600006103516,935300
"1505","GSG",2024-10-02,21.5499992370605,590100
"1506","GSG",2024-10-03,21.9400005340576,244300
"1507","GSG",2024-10-04,21.9899997711182,157500
"1508","GSG",2024-10-07,22.3500003814697,204100
"1509","GSG",2024-10-08,21.7600002288818,257500
"1510","GSG",2024-10-09,21.6100006103516,149300
"1511","GSG",2024-10-10,22.0499992370605,139500
"1512","GSG",2024-10-11,22.0400009155273,164800
"1513","GSG",2024-10-14,21.6900005340576,296100
"1514","GSG",2024-10-15,21.2000007629395,207500
"1515","GSG",2024-10-16,21.1499996185303,96400
"1516","GSG",2024-10-17,21.1399993896484,132800
"1517","GSG",2024-10-18,20.9899997711182,134300
"1518","GSG",2024-10-21,21.1299991607666,206200
"1519","GSG",2024-10-22,21.4400005340576,320400
"1520","GSG",2024-10-23,21.3799991607666,192200
"1521","GSG",2024-10-24,21.3400001525879,226100
"1522","GSG",2024-10-25,21.5200004577637,95500
"1523","GSG",2024-10-28,20.8899993896484,263800
"1524","GSG",2024-10-29,20.8199996948242,98800
"1525","GSG",2024-10-30,21.0799999237061,704800
"1526","GSG",2024-10-31,21.2999992370605,1880000
"1527","GSG",2024-11-01,21.0699996948242,366700
"1528","GSG",2024-11-04,21.4500007629395,464000
"1529","GSG",2024-11-05,21.5200004577637,129800
"1530","GSG",2024-11-06,21.3999996185303,201500
"1531","GSG",2024-11-07,21.5499992370605,96600
"1532","GSG",2024-11-08,21.2199993133545,152500
"1533","GSG",2024-11-11,20.8899993896484,203900
"1534","GSG",2024-11-12,20.8299999237061,157200
"1535","GSG",2024-11-13,20.7999992370605,173800
"1536","GSG",2024-11-14,20.8099994659424,132900
"1537","GSG",2024-11-15,20.7000007629395,111100
"1538","GSG",2024-11-18,21.1299991607666,197800
"1539","GSG",2024-11-19,21.2000007629395,329300
"1540","GSG",2024-11-20,21.2299995422363,145000
"1541","GSG",2024-11-21,21.4099998474121,116300
"1542","GSG",2024-11-22,21.4799995422363,202400
"1543","GSG",2024-11-25,21.2000007629395,130000
"1544","GSG",2024-11-26,21.1499996185303,203100
"1545","GSG",2024-11-27,21.1200008392334,113300
"1546","GSG",2024-11-29,21.1399993896484,60500
"1547","GSG",2024-12-02,21,749200
"1548","GSG",2024-12-03,21.2700004577637,262000
"1549","GSG",2024-12-04,21.0900001525879,407200
"1550","GSG",2024-12-05,21.0699996948242,125100
"1551","GSG",2024-12-06,20.9099998474121,174500
"1552","GSG",2024-12-09,21.1499996185303,265000
"1553","GSG",2024-12-10,21.2399997711182,189200
"1554","GSG",2024-12-11,21.5,196100
"1555","GSG",2024-12-12,21.4799995422363,150600
"1556","GSG",2024-12-13,21.5699996948242,414300
"1557","GSG",2024-12-16,21.4099998474121,131700
"1558","GSG",2024-12-17,21.3299999237061,127500
"1559","GSG",2024-12-18,21.1900005340576,204100
"1560","GSG",2024-12-19,21.1399993896484,127200
"1561","GSG",2024-12-20,21.5100002288818,550100
"1562","GSG",2024-12-23,21.2800006866455,112300
"1563","GSG",2024-12-24,21.3899993896484,57400
"1564","GSG",2024-12-26,21.3400001525879,89600
"1565","GSG",2024-12-27,21.4200000762939,142400
"1566","GSG",2024-12-30,21.6599998474121,517300
